,data,t_media,dayname,somma_polli,feste,fenomeni,Chievo,Hellas,Inter,Italia,Juventus,Lazio,Milan,Napoli
683,2017-03-10,13,venerdì,37,0,sole,0,0,0,0,0,0,0,0
684,2017-03-11,9,sabato,52,0,sole,0,0,0,0,0,0,0,0
685,2017-03-12,9,domenica,38,0,sole,1,0,1,0,0,1,1,0
686,2017-03-14,12,martedì,30,0,sole,0,0,0,0,0,0,0,0
687,2017-03-15,12,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
688,2017-03-16,12,giovedì,19,0,sole,0,0,0,0,0,0,0,0
689,2017-03-17,12,venerdì,29,0,sole,0,0,0,0,0,0,0,0
690,2017-03-18,12,sabato,37,0,sole,0,0,1,0,0,0,1,0
691,2017-03-19,11,domenica,29,Festa di San Giuseppe,sole,1,0,0,0,1,1,0,1
692,2017-03-21,13,martedì,22,0,sole,0,0,0,0,0,0,0,0
693,2017-03-22,13,mercoledì,32,0,sole,0,0,0,0,0,0,0,0
694,2017-03-23,14,giovedì,41,0,sole,0,0,0,0,0,0,0,0
695,2017-03-24,15,venerdì,30,0,sole,0,0,0,0,0,0,0,0
696,2017-03-25,14,sabato,45,0,sole,0,0,0,0,0,0,0,0
697,2017-03-26,13,domenica,40,0,sole,0,0,0,0,0,0,0,0
698,2017-03-28,12,martedì,12,0,sole,0,0,0,0,0,0,0,0
699,2017-03-29,14,mercoledì,20,0,sole,0,0,0,0,0,0,0,0
700,2017-03-30,16,giovedì,19,0,sole,0,0,0,0,0,0,0,0
701,2017-03-31,16,venerdì,30,0,sole,0,0,0,0,0,0,0,0
702,2017-04-01,15,sabato,34,0,sole,0,0,0,0,0,0,0,0
703,2017-04-02,16,domenica,35,0,sole,0,0,0,0,0,0,0,1
704,2017-04-04,17,martedì,25,0,sole,0,0,0,0,0,0,0,0
705,2017-04-05,14,mercoledì,26,0,sole,0,0,0,0,0,0,0,0
706,2017-04-06,14,giovedì,17,0,sole,0,0,0,0,0,0,0,0
707,2017-04-07,14,venerdì,18,0,sole,0,0,0,0,0,0,0,0
708,2017-04-08,15,sabato,34,0,sole,0,0,0,0,0,0,0,0
709,2017-04-09,16,domenica,33,Domenica delle Palme,sole,0,0,0,0,0,0,0,0
710,2017-04-11,16,martedì,20,0,sole,0,0,0,0,0,0,0,0
711,2017-04-12,17,mercoledì,22,0,sole,0,0,0,0,0,0,0,0
712,2017-04-13,17,giovedì,24,0,sole,0,0,0,0,0,0,0,0
713,2017-04-14,18,venerdì,22,0,sole,0,0,0,0,0,0,0,0
714,2017-04-15,16,sabato,35,0,sole,1,0,1,0,1,1,1,1
715,2017-04-18,9,martedì,14,0,sole,0,0,0,0,0,0,0,0
716,2017-04-19,11,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
717,2017-04-20,11,giovedì,34,0,sole,0,0,0,0,0,0,0,0
718,2017-04-21,11,venerdì,24,0,sole,0,0,0,0,0,0,0,0
719,2017-04-22,12,sabato,49,0,sole,0,0,1,0,0,0,0,0
720,2017-04-23,13,domenica,40,0,sole,1,0,0,0,1,1,1,1
721,2017-04-24,15,lunedì,32,0,sole,0,0,0,0,0,0,0,0
722,2017-04-25,15,martedì,46,Anniversario della Liberazione,sole,0,0,0,0,0,0,0,0
723,2017-04-26,13,mercoledì,26,0,sole,0,0,0,0,0,0,0,0
724,2017-04-27,15,giovedì,29,0,sole,0,0,0,0,0,0,0,0
725,2017-04-28,12,venerdì,34,0,sole,0,0,0,0,1,0,0,0
726,2017-04-29,12,sabato,42,0,sole,0,0,0,0,0,0,0,0
727,2017-04-30,13,domenica,40,0,sole,1,0,1,0,0,1,1,1
728,2017-05-01,12,lunedì,49,Festa dei Lavoratori,pioggia ,0,0,0,0,0,0,0,0
729,2017-05-02,13,martedì,19,0,pioggia ,1,0,1,0,1,1,1,0
730,2017-05-03,13,mercoledì,36,0,pioggia ,0,0,1,0,1,1,0,0
731,2017-05-04,13,giovedì,21,0,pioggia temporale ,0,0,0,0,0,0,0,0
732,2017-05-05,15,venerdì,31,0,nebbia ,0,0,0,0,0,0,0,0
733,2017-05-06,14,sabato,50,0,pioggia ,0,0,0,0,0,0,0,0
734,2017-05-07,13,domenica,38,0,pioggia ,0,0,0,0,0,0,0,0
735,2017-05-09,15,martedì,42,0,pioggia temporale ,0,0,0,0,0,0,0,0
736,2017-05-10,15,mercoledì,51,0,sole,0,0,0,0,0,0,0,0
737,2017-05-11,16,giovedì,44,0,sole,1,0,1,0,1,0,1,1
738,2017-05-12,18,venerdì,44,0,pioggia temporale ,0,0,0,0,0,0,0,0
739,2017-05-13,19,sabato,53,0,pioggia temporale ,0,0,0,0,0,1,1,0
740,2017-05-14,20,domenica,43,Festa della Mamma,pioggia temporale ,1,0,1,0,1,0,0,1
741,2017-05-16,21,martedì,32,0,sole,0,0,0,0,0,0,0,0
742,2017-05-17,23,mercoledì,39,0,sole,0,0,0,0,0,0,0,0
743,2017-05-18,22,giovedì,34,0,sole,0,0,0,0,0,0,0,0
744,2017-05-19,19,venerdì,35,0,pioggia temporale ,0,0,0,0,0,0,0,0
745,2017-05-20,15,sabato,48,0,pioggia temporale ,1,0,0,0,0,0,0,1
746,2017-05-21,20,domenica,34,0,sole,0,0,1,0,1,1,1,0
747,2017-05-23,22,martedì,21,0,sole,0,0,0,0,0,0,0,0
748,2017-05-24,22,mercoledì,24,0,sole,0,0,0,0,0,0,0,0
749,2017-05-25,21,giovedì,29,0,sole,0,0,0,0,0,0,0,0
750,2017-05-26,21,venerdì,26,0,sole,0,0,0,0,0,0,0,0
751,2017-05-27,22,sabato,27,0,sole,1,0,0,0,1,0,0,0
752,2017-05-28,27,domenica,32,0,sole,0,0,1,0,0,1,1,1
753,2017-05-30,24,martedì,47,0,sole,0,0,0,0,0,0,0,0
754,2017-05-31,25,mercoledì,52,0,sole,0,0,0,0,0,0,0,0
755,2017-06-01,24,giovedì,25,0,sole,0,0,0,0,0,0,0,0
756,2017-06-02,24,venerdì,26,Festa della Repubblica,sole,0,0,0,0,0,0,0,0
757,2017-06-03,25,sabato,31,0,sole,0,0,0,0,0,0,0,0
758,2017-06-04,24,domenica,32,Pentecoste,sole,0,0,0,0,0,0,0,0
759,2017-06-06,20,martedì,53,0,sole,0,0,0,0,0,0,0,0
760,2017-06-07,21,mercoledì,30,0,sole,0,0,0,0,0,0,0,0
761,2017-06-08,20,giovedì,26,0,sole,0,0,0,0,0,0,0,0
762,2017-06-09,21,venerdì,28,0,sole,0,0,0,0,0,0,0,0
763,2017-06-10,23,sabato,33,0,sole,0,0,0,0,0,0,0,0
764,2017-06-11,25,domenica,33,0,sole,0,0,0,0,0,0,0,0
765,2017-06-13,26,martedì,45,0,sole,0,0,0,0,0,0,0,0
766,2017-06-14,25,mercoledì,31,0,sole,0,0,0,0,0,0,0,0
767,2017-06-15,25,giovedì,27,0,sole,0,0,0,0,0,0,0,0
768,2017-06-16,27,venerdì,25,0,sole,0,0,0,0,0,0,0,0
769,2017-06-17,27,sabato,22,0,sole,0,0,0,0,0,0,0,0
770,2017-06-18,24,domenica,33,0,sole,0,0,0,0,0,0,0,0
771,2017-06-20,26,martedì,32,0,sole,0,0,0,0,0,0,0,0
772,2017-06-21,28,mercoledì,17,0,sole,0,0,0,0,0,0,0,0
773,2017-06-22,29,giovedì,20,0,sole,0,0,0,0,0,0,0,0
774,2017-06-23,29,venerdì,18,0,sole,0,0,0,0,0,0,0,0
775,2017-06-24,29,sabato,28,0,sole,0,0,0,0,0,0,0,0
776,2017-06-25,25,domenica,26,0,sole,0,0,0,0,0,0,0,0
777,2017-06-27,26,martedì,17,0,sole,0,0,0,0,0,0,0,0
778,2017-06-28,23,mercoledì,32,0,sole,0,0,0,0,0,0,0,0
779,2017-06-29,21,giovedì,28,0,sole,0,0,0,0,0,0,0,0
780,2017-06-30,21,venerdì,33,0,sole,0,0,0,0,0,0,0,0
781,2017-07-01,21,sabato,20,0,sole,0,0,0,0,0,0,0,1
782,2017-07-02,22,domenica,29,0,sole,0,0,0,0,0,0,0,0
783,2017-07-04,25,martedì,19,0,sole,0,0,0,0,0,0,0,0
784,2017-07-05,26,mercoledì,16,0,sole,1,0,1,0,0,1,1,0
785,2017-07-06,28,giovedì,24,0,sole,0,0,0,0,0,0,0,0
786,2017-07-07,28,venerdì,18,0,sole,0,0,0,0,0,0,0,0
787,2017-07-08,28,sabato,26,0,sole,0,0,0,0,0,0,0,0
788,2017-07-09,28,domenica,25,0,sole,0,0,0,0,0,0,0,0
789,2017-07-11,25,martedì,14,0,sole,0,0,0,0,0,0,0,0
790,2017-07-12,25,mercoledì,17,0,sole,0,0,0,0,0,0,0,0
791,2017-07-13,26,giovedì,19,0,sole,0,0,0,0,0,0,0,0
792,2017-07-14,24,venerdì,19,0,sole,0,0,0,0,0,0,0,0
793,2017-07-15,23,sabato,27,0,sole,0,0,0,0,0,0,0,0
794,2017-07-16,23,domenica,28,0,sole,0,0,0,0,0,0,0,0
795,2017-07-18,25,martedì,17,0,sole,0,0,0,0,0,0,0,0
796,2017-07-19,27,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
797,2017-07-20,26,giovedì,25,0,sole,0,0,0,0,0,0,0,0
798,2017-07-21,26,venerdì,25,0,sole,0,0,0,0,0,0,0,0
799,2017-07-22,27,sabato,23,0,sole,0,0,0,0,0,0,0,0
800,2017-07-23,27,domenica,29,0,sole,0,0,0,0,0,0,0,0
801,2017-07-25,22,martedì,22,0,sole,0,0,0,0,0,0,0,0
802,2017-07-26,21,mercoledì,15,0,sole,0,0,0,0,0,0,0,0
803,2017-07-27,23,giovedì,21,0,sole,0,0,0,0,0,0,0,0
804,2017-07-28,25,venerdì,17,0,sole,0,0,0,0,0,0,0,0
805,2017-07-29,26,sabato,27,0,sole,0,0,0,0,0,0,0,0
806,2017-07-30,25,domenica,33,0,sole,0,0,0,0,0,0,0,0
807,2017-08-01,29,martedì,23,0,sole,1,0,1,0,1,1,1,0
808,2017-08-02,30,mercoledì,19,0,sole,0,0,0,0,1,0,1,0
809,2017-08-03,30,giovedì,25,0,sole,0,0,0,0,0,0,0,0
810,2017-08-04,30,venerdì,27,0,sole,1,0,0,0,1,0,0,0
811,2017-08-05,30,sabato,28,0,sole,0,0,0,0,0,0,0,0
812,2017-08-06,28,domenica,22,0,sole,0,0,0,0,0,0,0,0
813,2017-08-08,26,martedì,20,0,sole,0,0,0,0,0,0,0,0
814,2017-08-09,27,mercoledì,24,0,sole,0,0,0,0,0,0,0,0
815,2017-08-10,25,giovedì,26,0,sole,0,0,0,0,0,0,0,0
816,2017-08-11,22,venerdì,28,0,sole,0,0,0,0,0,0,0,0
817,2017-08-12,22,sabato,29,0,sole,0,0,0,0,0,0,0,0
818,2017-08-13,23,domenica,25,0,sole,0,0,0,0,0,0,0,0
819,2017-08-16,27,mercoledì,20,0,sole,0,0,0,0,0,0,0,0
820,2017-08-17,27,giovedì,18,0,sole,0,0,0,0,0,0,0,0
821,2017-08-18,28,venerdì,21,0,sole,0,0,0,0,0,0,0,0
822,2017-08-19,26,sabato,28,0,sole,0,0,0,0,1,0,0,1
823,2017-08-20,22,domenica,28,0,sole,1,0,1,0,0,1,1,0
824,2017-08-22,22,martedì,22,0,sole,0,0,0,0,0,0,0,0
825,2017-08-23,23,mercoledì,26,0,sole,0,0,0,0,0,0,0,0
826,2017-08-24,25,giovedì,12,0,sole,0,0,0,0,0,0,0,0
827,2017-08-25,26,venerdì,19,0,sole,0,0,0,0,0,0,0,0
828,2017-08-26,27,sabato,28,0,sole,0,0,1,0,1,0,0,0
829,2017-08-27,28,domenica,26,0,sole,1,0,0,0,0,1,1,1
830,2017-08-29,25,martedì,24,0,sole,0,0,0,0,0,0,0,0
831,2017-08-30,26,mercoledì,21,0,sole,0,0,0,0,0,0,0,0
832,2017-08-31,25,giovedì,30,0,sole,0,0,0,0,0,0,0,0
833,2017-09-01,23,venerdì,29,0,pioggia temporale ,0,0,0,0,0,0,0,0
834,2017-09-02,18,sabato,34,0,pioggia temporale ,0,0,0,0,0,0,0,0
835,2017-09-03,20,domenica,34,0,pioggia ,0,0,0,0,0,0,0,0
836,2017-09-05,21,martedì,33,0,sole,0,0,0,0,0,0,0,0
837,2017-09-06,22,mercoledì,25,0,sole,0,0,0,0,0,0,0,0
838,2017-09-07,21,giovedì,24,0,pioggia temporale ,0,0,0,0,0,0,0,0
839,2017-09-08,20,venerdì,30,0,sole,0,0,0,0,0,0,0,0
840,2017-09-09,20,sabato,40,0,pioggia temporale ,1,0,0,0,1,0,0,0
841,2017-09-10,18,domenica,38,0,pioggia ,0,0,0,0,0,0,0,0
842,2017-09-12,18,martedì,26,0,pioggia temporale ,0,0,1,0,1,0,0,0
843,2017-09-13,18,mercoledì,18,0,sole,0,0,0,0,0,0,0,0
844,2017-09-14,17,giovedì,15,0,pioggia ,0,0,0,0,0,0,0,0
845,2017-09-15,17,venerdì,27,0,pioggia ,0,0,0,0,0,0,0,0
846,2017-09-16,16,sabato,28,0,pioggia ,0,0,1,0,0,0,0,0
847,2017-09-17,17,domenica,31,0,pioggia temporale ,1,0,0,0,1,1,1,1
848,2017-09-19,14,martedì,16,0,pioggia ,0,0,1,0,0,0,0,0
849,2017-09-20,17,mercoledì,20,0,sole,1,0,0,0,1,1,1,1
850,2017-09-21,18,giovedì,25,0,sole,0,0,0,0,0,0,0,0
851,2017-09-22,16,venerdì,17,0,sole,0,0,0,0,0,0,0,0
852,2017-09-23,17,sabato,5,0,sole,0,0,0,0,1,0,0,1
853,2017-09-24,16,domenica,30,0,pioggia temporale ,1,0,1,0,0,1,1,0
854,2017-09-26,17,martedì,21,0,sole,0,0,0,0,0,0,0,0
855,2017-09-27,18,mercoledì,16,0,sole,0,0,0,0,0,0,0,0
856,2017-09-28,18,giovedì,21,0,sole,0,0,0,0,0,0,0,0
857,2017-09-29,18,venerdì,31,0,sole,0,0,0,0,0,0,0,0
858,2017-09-30,17,sabato,27,0,pioggia ,0,0,0,0,0,0,0,0
859,2017-10-01,15,domenica,28,0,pioggia ,0,0,0,0,0,0,0,0
860,2017-10-03,16,martedì,22,0,sole,0,0,0,0,1,0,1,0
861,2017-10-04,16,mercoledì,25,0,sole,0,0,0,0,0,0,0,0
862,2017-10-05,17,giovedì,22,0,sole,0,0,0,0,0,0,0,0
863,2017-10-06,17,venerdì,36,0,pioggia temporale ,0,0,0,0,0,0,0,0
864,2017-10-07,14,sabato,23,0,sole,0,0,0,0,0,0,0,0
865,2017-10-08,15,domenica,26,0,sole,0,0,0,0,0,0,0,0
866,2017-10-10,15,martedì,19,0,sole,0,0,0,0,0,0,0,0
867,2017-10-11,17,mercoledì,22,0,sole,0,0,0,0,0,0,0,0
868,2017-10-12,16,giovedì,24,0,sole,1,0,0,0,0,0,1,1
869,2017-10-13,15,venerdì,33,0,sole,0,0,0,0,0,0,0,0
870,2017-10-14,15,sabato,38,0,sole,0,0,0,0,1,1,0,1
871,2017-10-15,16,domenica,32,0,sole,1,0,1,0,0,0,1,0
872,2017-10-17,15,martedì,31,0,sole,0,0,0,0,0,0,0,0
873,2017-10-18,13,mercoledì,33,0,sole,0,0,0,0,0,0,0,0
874,2017-10-19,12,giovedì,19,0,nebbia ,0,0,0,0,0,0,0,0
875,2017-10-20,13,venerdì,35,0,nebbia ,0,0,0,0,0,0,0,0
876,2017-10-21,14,sabato,41,0,sole,0,0,1,0,0,0,0,1
877,2017-10-22,14,domenica,38,0,pioggia temporale ,1,0,0,0,1,1,1,0
878,2017-10-24,14,martedì,31,0,sole,0,0,1,0,0,0,0,0
879,2017-10-25,11,mercoledì,31,0,sole,1,0,0,0,1,1,1,1
880,2017-10-26,13,giovedì,30,0,sole,0,0,0,0,0,0,0,0
881,2017-10-27,12,venerdì,22,0,sole,0,0,0,0,0,0,0,0
882,2017-10-28,9,sabato,45,0,sole,0,0,0,0,1,0,1,0
883,2017-10-29,12,domenica,26,0,sole,1,0,0,0,0,1,0,1
884,2017-10-31,11,martedì,24,0,sole,0,0,0,0,0,0,0,0
885,2017-11-01,10,mercoledì,32,Ognissanti,sole,0,0,0,0,0,0,0,0
886,2017-11-02,9,giovedì,15,Giorno dei Morti,sole,0,0,0,0,0,0,0,0
887,2017-11-03,10,venerdì,30,0,sole,0,0,0,0,0,0,0,0
888,2017-11-04,11,sabato,44,0,sole,0,0,0,0,0,0,0,0
889,2017-11-05,14,domenica,39,0,sole,0,0,0,0,0,0,0,0
890,2017-11-07,11,martedì,19,0,sole,0,0,0,0,0,0,0,0
891,2017-11-08,10,mercoledì,14,0,sole,0,0,0,0,0,0,0,0
892,2017-11-09,10,giovedì,20,0,sole,0,0,0,0,0,0,0,0
893,2017-11-10,10,venerdì,30,0,sole,0,0,0,0,0,0,0,0
894,2017-11-11,6,sabato,39,0,sole,0,0,0,0,0,0,0,0
895,2017-11-12,7,domenica,28,0,sole,0,0,0,0,0,1,0,0
896,2017-11-14,7,martedì,20,0,sole,0,0,0,0,0,0,0,0
897,2017-11-15,6,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
898,2017-11-16,9,giovedì,26,0,sole,0,0,0,0,0,0,0,0
899,2017-11-17,7,venerdì,29,0,sole,0,0,0,0,0,0,0,0
900,2017-11-18,7,sabato,49,0,sole,0,0,0,0,0,1,1,1
901,2017-11-19,5,domenica,25,0,sole,1,0,1,0,1,0,0,0
902,2017-11-21,6,martedì,28,0,sole,0,0,0,0,0,0,0,0
903,2017-11-22,7,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
904,2017-11-23,9,giovedì,23,0,sole,0,0,0,0,0,0,0,0
905,2017-11-24,8,venerdì,27,0,sole,0,0,0,0,0,0,0,0
906,2017-11-25,9,sabato,44,0,sole,1,0,1,0,0,0,0,0
907,2017-11-26,7,domenica,32,0,sole,0,0,0,0,1,1,1,1
908,2017-11-28,1,martedì,28,0,sole,0,0,0,0,0,0,0,0
909,2017-11-29,4,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
910,2017-11-30,4,giovedì,20,0,sole,0,0,0,0,0,0,0,0
911,2017-12-01,3,venerdì,28,0,nebbia ,0,0,0,0,0,0,0,0
912,2017-12-02,5,sabato,49,0,sole,1,0,1,0,1,0,0,0
913,2017-12-03,2,domenica,32,0,sole,1,0,1,0,0,0,0,1
914,2017-12-05,1,martedì,16,0,sole,0,0,0,0,0,0,0,0
915,2017-12-06,1,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
916,2017-12-07,2,giovedì,32,0,sole,0,0,0,0,0,0,0,0
917,2017-12-08,4,venerdì,31,Immacolata Concezione,sole,0,0,0,0,0,0,0,0
918,2017-12-09,3,sabato,39,0,sole,0,0,0,0,0,0,0,0
919,2017-12-10,-1,domenica,22,0,neve ,0,0,0,0,0,0,0,0
920,2017-12-12,5,martedì,16,0,pioggia nebbia ,0,0,0,0,0,0,0,0
921,2017-12-13,3,mercoledì,21,0,nebbia ,0,0,0,0,0,0,0,0
922,2017-12-14,4,giovedì,27,0,nebbia ,0,0,0,0,0,0,0,0
923,2017-12-15,4,venerdì,21,0,nebbia ,0,0,0,0,0,0,0,0
924,2017-12-16,4,sabato,42,0,nebbia ,0,0,1,0,0,0,0,1
925,2017-12-17,1,domenica,32,0,nebbia ,1,0,0,0,1,1,1,0
926,2017-12-19,0,martedì,23,0,sole,0,0,0,0,0,0,0,0
927,2017-12-20,0,mercoledì,24,0,sole,0,0,0,0,0,0,0,0
928,2017-12-21,-1,giovedì,18,0,sole,0,0,0,0,0,0,0,0
929,2017-12-22,0,venerdì,34,0,nebbia ,1,0,0,0,0,0,0,0
930,2017-12-23,1,sabato,29,0,nebbia ,0,0,1,0,1,1,1,1
931,2017-12-24,2,domenica,11,0,sole,0,0,0,0,0,0,0,0
932,2017-12-26,5,martedì,25,Santo Stefano,pioggia ,0,0,0,0,0,0,0,0
933,2017-12-27,7,mercoledì,23,0,pioggia nebbia ,0,0,0,0,0,0,0,0
934,2017-12-28,5,giovedì,16,0,pioggia ,0,0,0,0,0,0,0,0
935,2017-12-29,3,venerdì,14,0,sole,0,0,0,0,0,0,0,1
936,2017-12-30,2,sabato,31,0,sole,1,0,1,0,1,1,1,0
937,2017-12-31,2,domenica,10,Ultimo dell'Anno,sole,0,0,0,0,0,0,0,0
938,2018-01-02,4,martedì,20,0,nebbia ,0,0,0,0,0,0,0,0
939,2018-01-03,3,mercoledì,15,0,pioggia ,0,0,0,0,0,0,0,0
940,2018-01-04,5,giovedì,25,0,sole,0,0,0,0,0,0,0,0
941,2018-01-05,5,venerdì,27,0,sole,0,0,0,0,0,0,0,0
942,2018-01-06,7,sabato,26,Epifania,pioggia ,0,0,0,0,0,0,0,0
943,2018-01-07,10,domenica,38,0,sole,0,0,0,0,0,0,0,0
944,2018-01-09,12,martedì,18,0,sole,0,0,1,0,1,0,0,0
945,2018-01-10,8,mercoledì,28,0,nebbia ,0,0,0,0,0,0,0,0
946,2018-01-11,7,giovedì,26,0,nebbia ,0,0,0,0,0,0,0,0
947,2018-01-12,7,venerdì,41,0,sole,0,0,0,0,1,0,0,0
948,2018-01-13,5,sabato,40,0,sole,0,0,0,0,0,0,0,0
949,2018-01-14,4,domenica,37,0,sole,0,0,0,0,0,0,0,0
950,2018-01-16,4,martedì,20,0,pioggia ,0,0,0,0,0,0,0,0
951,2018-01-17,6,mercoledì,28,0,nebbia ,0,0,0,0,0,0,0,0
952,2018-01-18,5,giovedì,27,0,sole,0,0,0,0,0,0,0,0
953,2018-01-19,3,venerdì,35,0,sole,0,0,0,0,0,0,0,0
954,2018-01-20,3,sabato,48,0,sole,0,0,0,0,0,0,0,0
955,2018-01-21,5,domenica,43,0,sole,1,0,1,0,0,1,1,1
956,2018-01-23,4,martedì,27,0,sole,0,0,0,0,0,0,0,0
957,2018-01-24,4,mercoledì,23,0,sole,0,0,0,0,0,1,0,0
958,2018-01-25,4,giovedì,27,0,sole,0,0,0,0,0,0,0,0
959,2018-01-26,6,venerdì,36,0,sole,0,0,0,0,0,0,0,0
960,2018-01-27,8,sabato,38,0,sole,1,0,0,0,1,0,0,0
961,2018-01-28,6,domenica,40,0,nebbia ,0,0,1,0,0,1,1,1
962,2018-01-30,5,martedì,21,0,nebbia ,0,0,0,0,0,0,0,0
963,2018-01-31,6,mercoledì,22,0,pioggia nebbia ,0,0,0,0,0,0,0,0
964,2018-02-01,7,giovedì,19,0,pioggia ,0,0,0,0,0,0,0,0
965,2018-02-02,6,venerdì,34,0,pioggia ,0,0,0,0,0,0,0,0
966,2018-02-03,4,sabato,49,0,pioggia ,0,0,0,0,0,0,0,0
967,2018-02-04,4,domenica,38,0,sole,0,0,0,0,0,0,0,0
968,2018-02-06,6,martedì,25,0,pioggia ,0,0,0,0,0,0,0,0
969,2018-02-07,5,mercoledì,25,0,pioggia ,0,0,0,0,0,0,0,0
970,2018-02-08,6,giovedì,26,Giovedì Grasso,sole,0,0,0,0,0,0,0,0
971,2018-02-09,6,venerdì,31,0,pioggia nebbia ,1,0,0,0,0,1,0,1
972,2018-02-10,5,sabato,47,0,pioggia temporale ,0,0,0,0,0,0,0,0
973,2018-02-11,4,domenica,35,Carnevale,sole,0,0,0,0,0,0,0,1
974,2018-02-13,4,martedì,28,Martedì Grasso,sole,0,0,0,0,0,0,0,0
975,2018-02-14,2,mercoledì,34,San Valentino,sole,0,0,0,0,0,0,0,0
976,2018-02-15,2,giovedì,23,0,sole,0,0,0,0,0,0,0,0
977,2018-02-16,3,venerdì,32,0,sole,0,0,0,0,0,0,0,0
978,2018-02-17,4,sabato,43,0,pioggia ,1,0,1,0,0,0,0,0
979,2018-02-18,5,domenica,39,0,pioggia nebbia ,0,0,0,0,1,0,1,1
980,2018-02-20,4,martedì,16,0,sole,0,0,0,0,0,0,0,0
981,2018-02-21,4,mercoledì,21,0,sole,0,0,0,0,0,0,0,0
982,2018-02-22,4,giovedì,26,0,pioggia ,0,0,0,0,0,0,0,0
983,2018-02-23,5,venerdì,24,0,pioggia ,0,0,0,0,0,0,0,0
984,2018-02-24,6,sabato,39,0,pioggia ,0,0,1,0,0,0,0,0
985,2018-02-25,2,domenica,38,0,sole,1,0,0,0,0,1,1,0
986,2018-02-27,-3,martedì,25,0,sole,0,0,0,0,0,0,0,0
987,2018-02-28,-3,mercoledì,19,0,sole,0,0,0,0,0,0,0,0
988,2018-03-02,-1,venerdì,38,0,pioggia neve ,0,0,1,0,0,0,0,0
989,2018-03-03,1,sabato,51,0,pioggia neve nebbia ,0,0,0,0,1,1,0,1
990,2018-03-04,2,domenica,40,0,nebbia ,0,0,0,0,0,0,0,0
991,2018-03-06,6,martedì,23,0,pioggia nebbia ,0,0,0,0,0,0,0,0
992,2018-03-07,7,mercoledì,25,0,pioggia nebbia ,0,0,0,0,0,0,0,0
993,2018-03-08,8,giovedì,32,0,sole,0,0,0,0,0,0,0,0
994,2018-03-09,9,venerdì,28,0,sole,0,0,0,0,0,0,0,0
995,2018-03-10,9,sabato,56,0,pioggia ,0,0,0,0,0,0,0,0
996,2018-03-11,9,domenica,31,0,pioggia ,0,0,1,0,1,0,0,0
997,2018-03-13,10,martedì,27,0,pioggia temporale nebbia ,0,0,0,0,0,0,0,0
998,2018-03-14,9,mercoledì,21,0,nebbia ,0,0,0,0,1,0,0,0
999,2018-03-15,8,giovedì,24,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1000,2018-03-16,10,venerdì,33,0,pioggia ,0,0,0,0,0,0,0,0
1001,2018-03-17,9,sabato,51,0,pioggia ,0,0,0,0,1,0,0,0
1002,2018-03-18,8,domenica,38,0,pioggia ,1,0,1,0,0,1,1,1
1003,2018-03-20,6,martedì,16,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1004,2018-03-21,6,mercoledì,25,0,sole,0,0,0,0,0,0,0,0
1005,2018-03-22,5,giovedì,28,0,sole,0,0,0,0,0,0,0,0
1006,2018-03-23,6,venerdì,31,0,sole,0,0,0,0,0,0,0,0
1007,2018-03-24,8,sabato,45,0,sole,0,0,0,0,0,0,0,0
1008,2018-03-25,9,domenica,29,Domenica delle Palme,sole,0,0,0,0,0,0,0,0
1009,2018-03-27,12,martedì,22,0,sole,0,0,0,0,0,0,0,0
1010,2018-03-28,13,mercoledì,21,0,sole,0,0,0,0,0,0,0,0
1011,2018-03-29,12,giovedì,28,0,pioggia ,0,0,0,0,0,0,0,0
1012,2018-03-30,13,venerdì,19,0,pioggia temporale ,0,0,0,0,0,0,0,0
1013,2018-03-31,10,sabato,31,0,pioggia ,1,0,1,0,1,1,1,1
1014,2018-04-03,12,martedì,21,0,sole,0,0,0,0,0,0,0,0
1015,2018-04-04,11,mercoledì,20,0,sole,1,0,1,0,0,0,1,0
1016,2018-04-05,13,giovedì,13,0,sole,0,0,0,0,0,0,0,0
1017,2018-04-06,13,venerdì,28,0,sole,0,0,0,0,0,0,0,0
1018,2018-04-07,14,sabato,42,0,sole,0,0,0,0,0,0,0,0
1019,2018-04-08,14,domenica,39,0,sole,0,0,0,0,0,0,0,0
1020,2018-04-10,13,martedì,29,0,sole,0,0,0,0,0,0,0,0
1021,2018-04-11,11,mercoledì,27,0,sole,1,0,0,0,0,1,1,0
1022,2018-04-12,14,giovedì,31,0,sole,0,0,0,0,0,0,0,0
1023,2018-04-13,13,venerdì,30,0,sole,0,0,0,0,0,0,0,0
1024,2018-04-14,16,sabato,30,0,sole,1,0,1,0,0,0,0,0
1025,2018-04-15,15,domenica,39,0,sole,0,0,0,0,1,1,1,1
1026,2018-04-17,18,martedì,21,0,sole,0,0,1,0,0,0,0,0
1027,2018-04-18,19,mercoledì,17,0,sole,1,0,0,0,1,1,1,1
1028,2018-04-19,21,giovedì,32,0,sole,0,0,0,0,0,0,0,0
