,data,dayname,somma_polli,t_media,t_min,umidità_percentuale,fenomeni,juventus,feste,team1,team2,score,championship
0,2015-01-01,giovedì,6,0,-5,81,sole,0,Primo dell'Anno,-,-,-,-
1,2015-01-02,venerdì,9,0,-4,85,sole,0,0,Udinese,Juventus,0-0,A
1,2015-01-02,venerdì,9,0,-4,85,sole,0,0,Chievo,Napoli,1-2,A
1,2015-01-02,venerdì,9,0,-4,85,sole,0,0,Cesena,Lazio,2-1,A
1,2015-01-02,venerdì,9,0,-4,85,sole,0,0,Sassuolo,Inter,3-1,A
2,2015-01-03,sabato,14,4,-1,78,sole,0,0,Sassuolo,Lazio,0-3,A
2,2015-01-03,sabato,14,4,-1,78,sole,0,0,Inter,Fiorentina,0-1,A
2,2015-01-03,sabato,14,4,-1,78,sole,0,0,Torino,Napoli,1-0,A
3,2015-01-04,domenica,10,3,-3,68,sole,0,0,-,-,-,-
4,2015-01-05,lunedì,14,4,-3,56,sole,0,0,-,-,-,-
5,2015-01-06,martedì,13,2,-3,80,sole,0,Epifania,-,-,-,-
6,2015-01-07,mercoledì,4,3,-1,83,sole,serie A,0,-,-,-,-
7,2015-01-08,giovedì,10,4,1,84,sole,0,0,-,-,-,-
8,2015-01-09,venerdì,13,2,-1,91,nebbia ,0,0,-,-,-,-
9,2015-01-10,sabato,14,2,-1,90,nebbia ,0,0,-,-,-,-
10,2015-01-11,domenica,6,1,-2,91,nebbia ,0,0,Genoa,Napoli,0-0,A
10,2015-01-11,domenica,6,1,-2,91,nebbia ,0,0,Lazio,Milan,1-3,A
11,2015-01-13,martedì,13,3,-2,70,sole,0,0,-,-,-,-
12,2015-01-14,mercoledì,13,4,1,87,nebbia ,0,0,-,-,-,-
13,2015-01-15,giovedì,8,4,0,88,pioggia nebbia ,0,0,-,-,-,-
14,2015-01-16,venerdì,15,7,4,80,pioggia ,0,0,-,-,-,-
15,2015-01-17,sabato,20,9,5,86,pioggia ,0,0,Empoli,Inter,0-0,A
16,2015-01-18,domenica,18,5,1,80,sole,0,0,Lazio,Napoli,0-1,A
16,2015-01-18,domenica,18,5,1,80,sole,0,0,Chievo,Fiorentina,1-2,A
16,2015-01-18,domenica,18,5,1,80,sole,0,0,Juventus,Verona,4-0,A
17,2015-01-20,martedì,16,2,-1,89,nebbia ,0,0,-,-,-,-
18,2015-01-21,mercoledì,12,4,1,85,pioggia ,0,0,-,-,-,-
19,2015-01-22,giovedì,7,6,5,87,pioggia ,0,0,-,-,-,-
20,2015-01-23,venerdì,11,6,2,80,sole,0,0,-,-,-,-
21,2015-01-24,sabato,28,5,2,75,sole,0,0,Lazio,Milan,3-1,A
22,2015-01-25,domenica,26,5,2,73,sole,0,0,Inter,Torino,0-1,A
22,2015-01-25,domenica,26,5,2,73,sole,0,0,Juventus,Chievo,2-0,A
23,2015-01-27,martedì,11,1,-2,81,sole,0,0,-,-,-,-
24,2015-01-28,mercoledì,18,2,-2,56,sole,0,0,-,-,-,-
25,2015-01-29,giovedì,18,1,-2,77,pioggia ,0,0,-,-,-,-
26,2015-01-30,venerdì,24,2,-1,82,pioggia ,0,0,-,-,-,-
27,2015-01-31,sabato,32,2,-4,68,sole,0,0,-,-,-,-
28,2015-02-01,domenica,29,3,-1,67,sole,0,0,-,-,-,-
29,2015-02-03,martedì,17,3,-2,68,sole,0,0,Roma,Juventus,1-1,A
30,2015-02-04,mercoledì,16,6,3,59,sole,0,0,-,-,-,-
31,2015-02-05,giovedì,11,5,4,84,sole,0,0,Sampdoria,Juventus,0-1,A
32,2015-02-06,venerdì,25,3,1,87,sole,0,0,-,-,-,-
33,2015-02-07,sabato,28,4,1,76,sole,0,0,-,-,-,-
34,2015-02-08,domenica,19,1,-3,88,sole,serie A,0,-,-,-,-
35,2015-02-10,martedì,22,2,-3,76,sole,0,0,-,-,-,-
36,2015-02-11,mercoledì,19,4,0,82,sole,0,0,Chievo,Sampdoria,1-1,A
37,2015-02-12,giovedì,19,5,-1,82,sole,0,Giovedì Grasso,-,-,-,-
38,2015-02-13,venerdì,22,6,5,80,sole,0,0,-,-,-,-
39,2015-02-14,sabato,33,6,4,89,sole,0,San Valentino,Palermo,Napoli,3-1,A
40,2015-02-15,domenica,28,8,6,83,sole,0,Carnevale,Udinese,Lazio,0-1,A
40,2015-02-15,domenica,28,8,6,83,sole,0,Carnevale,Atalanta,Inter,1-4,A
40,2015-02-15,domenica,28,8,6,83,sole,0,Carnevale,Cesena,Juventus,2-2,A
40,2015-02-15,domenica,28,8,6,83,sole,0,Carnevale,Chievo,Sampdoria,2-1,A
41,2015-02-17,martedì,21,9,4,58,sole,0,Martedì Grasso,-,-,-,-
42,2015-02-18,mercoledì,10,6,0,68,sole,0,0,-,-,-,-
43,2015-02-19,giovedì,20,4,-1,80,sole,0,0,-,-,-,-
44,2015-02-20,venerdì,17,4,-1,84,sole,0,0,Juventus,Atalanta,2-1,A
45,2015-02-21,sabato,30,5,2,81,sole,serie A,0,-,-,-,-
46,2015-02-22,domenica,36,7,5,89,sole,0,0,Lazio,Palermo,2-1,A
46,2015-02-22,domenica,36,7,5,89,sole,0,0,Empoli,Chievo,3-0,A
47,2015-02-24,martedì,19,7,4,75,sole,0,0,-,-,-,-
48,2015-02-25,mercoledì,13,7,6,75,sole,champions,0,-,-,-,-
49,2015-02-26,giovedì,19,8,6,62,sole,0,0,-,-,-,-
50,2015-02-27,venerdì,18,8,6,67,sole,0,0,-,-,-,-
51,2015-02-28,sabato,33,8,1,71,sole,0,0,Chievo,Milan,0-0,A
52,2015-03-01,domenica,22,7,2,79,sole,0,0,-,-,-,-
53,2015-03-03,martedì,20,8,1,72,nebbia ,serie A,0,-,-,-,-
54,2015-03-04,mercoledì,23,8,3,68,pioggia ,0,0,-,-,-,-
55,2015-03-05,giovedì,10,8,3,43,sole,0,0,Inter,Chievo,0-0,A
55,2015-03-05,giovedì,10,8,3,43,sole,0,0,Atalanta,Lazio,1-1,A
55,2015-03-05,giovedì,10,8,3,43,sole,0,0,Napoli,Milan,3-0,A
56,2015-03-06,venerdì,20,7,1,34,sole,0,0,-,-,-,-
57,2015-03-07,sabato,37,7,1,57,sole,0,0,-,-,-,-
58,2015-03-08,domenica,27,7,1,59,sole,0,0,-,-,-,-
59,2015-03-10,martedì,20,8,1,65,sole,serie A,0,Chievo,Verona,1-1,A
60,2015-03-11,mercoledì,16,10,5,66,sole,0,0,-,-,-,-
61,2015-03-12,giovedì,18,9,4,55,sole,0,0,-,-,-,-
62,2015-03-13,venerdì,22,8,2,60,sole,0,0,-,-,-,-
63,2015-03-14,sabato,41,8,3,62,sole,0,0,Palermo,Juventus,0-1,A
64,2015-03-15,domenica,34,9,3,64,pioggia ,serie A,0,Genoa,Chievo,0-2,A
64,2015-03-15,domenica,34,9,3,64,pioggia ,serie A,0,Inter,Cesena,1-1,A
64,2015-03-15,domenica,34,9,3,64,pioggia ,serie A,0,Verona,Napoli,2-0,A
65,2015-03-17,martedì,15,12,8,70,pioggia ,0,0,-,-,-,-
66,2015-03-18,mercoledì,18,10,5,76,sole,0,0,-,-,-,-
67,2015-03-19,giovedì,19,10,4,67,sole,champions,Festa di San Giuseppe,-,-,-,-
68,2015-03-20,venerdì,17,10,5,61,sole,0,0,-,-,-,-
69,2015-03-21,sabato,31,10,6,69,pioggia ,0,0,Chievo,Palermo,1-0,A
70,2015-03-22,domenica,37,9,7,79,pioggia ,0,0,Sampdoria,Inter,1-0,A
70,2015-03-22,domenica,37,9,7,79,pioggia ,0,0,Napoli,Atalanta,1-1,A
70,2015-03-22,domenica,37,9,7,79,pioggia ,0,0,Juventus,Genoa,1-0,A
70,2015-03-22,domenica,37,9,7,79,pioggia ,0,0,Lazio,Verona,2-0,A
71,2015-03-24,martedì,21,12,7,64,sole,0,0,-,-,-,-
72,2015-03-25,mercoledì,23,12,11,75,pioggia ,0,0,-,-,-,-
73,2015-03-26,giovedì,19,11,10,91,pioggia ,0,0,-,-,-,-
74,2015-03-27,venerdì,16,12,10,74,sole,0,0,-,-,-,-
75,2015-03-28,sabato,39,13,8,33,sole,0,0,-,-,-,-
76,2015-03-29,domenica,20,12,6,58,sole,0,Domenica delle Palme,-,-,-,-
77,2015-03-31,martedì,16,14,6,71,sole,0,0,-,-,-,-
78,2015-04-01,mercoledì,15,13,6,51,nebbia ,0,0,-,-,-,-
79,2015-04-02,giovedì,16,12,5,39,sole,0,0,-,-,-,-
80,2015-04-03,venerdì,14,11,7,47,sole,0,0,-,-,-,-
81,2015-04-04,sabato,17,10,8,53,sole,0,0,Sassuolo,Chievo,1-0,A
81,2015-04-04,sabato,17,10,8,53,sole,0,0,Roma,Napoli,1-0,A
81,2015-04-04,sabato,17,10,8,53,sole,0,0,Cagliari,Lazio,1-3,A
81,2015-04-04,sabato,17,10,8,53,sole,0,0,Inter,Parma,1-1,A
81,2015-04-04,sabato,17,10,8,53,sole,0,0,Juventus,Empoli,2-0,A
82,2015-04-05,domenica,5,9,6,62,pioggia ,serie A,Pasqua,-,-,-,-
83,2015-04-07,martedì,8,10,2,37,sole,0,0,-,-,-,-
84,2015-04-08,mercoledì,15,11,2,46,sole,0,0,-,-,-,-
85,2015-04-09,giovedì,12,13,6,53,sole,0,0,-,-,-,-
86,2015-04-10,venerdì,19,14,7,62,sole,0,0,Milan,Napoli,0-4,A
86,2015-04-10,venerdì,19,14,7,62,sole,0,0,Sampdoria,Inter,1-1,A
86,2015-04-10,venerdì,19,14,7,62,sole,0,0,Lazio,Frosinone,2-0,A
86,2015-04-10,venerdì,19,14,7,62,sole,0,0,Juventus,Bologna,3-1,A
87,2015-04-11,sabato,27,13,6,67,sole,0,0,-,-,-,-
88,2015-04-12,domenica,28,15,8,67,nebbia ,serie A,0,Lazio,Juventus,0-2,A
89,2015-04-14,martedì,17,17,10,60,sole,0,0,-,-,-,-
90,2015-04-15,mercoledì,17,18,10,58,sole,champions,0,-,-,-,-
91,2015-04-16,giovedì,18,17,10,65,pioggia ,0,0,-,-,-,-
92,2015-04-17,venerdì,25,15,12,84,pioggia ,0,0,-,-,-,-
93,2015-04-18,sabato,40,13,8,77,pioggia temporale nebbia ,0,0,Juventus,Lazio,2-0,A
94,2015-04-19,domenica,25,11,7,51,sole,serie A,0,Inter,Milan,0-0,A
94,2015-04-19,domenica,25,11,7,51,sole,serie A,0,Cagliari,Napoli,0-3,A
94,2015-04-19,domenica,25,11,7,51,sole,serie A,0,Chievo,Udinese,1-1,A
95,2015-04-21,martedì,21,16,8,52,sole,0,0,-,-,-,-
96,2015-04-22,mercoledì,17,18,8,48,sole,0,0,-,-,-,-
97,2015-04-23,giovedì,19,17,11,56,sole,champions,0,-,-,-,-
98,2015-04-24,venerdì,29,16,10,67,sole,0,0,-,-,-,-
99,2015-04-25,sabato,36,15,9,77,pioggia ,0,Anniversario della Liberazione,Inter,Roma,2-1,A
100,2015-04-26,domenica,27,16,11,81,pioggia ,0,0,Lazio,Chievo,1-1,A
100,2015-04-26,domenica,27,16,11,81,pioggia ,0,0,Torino,Juventus,2-1,A
100,2015-04-26,domenica,27,16,11,81,pioggia ,0,0,Napoli,Sampdoria,4-2,A
101,2015-04-28,martedì,26,16,13,79,pioggia ,0,0,Udinese,Inter,1-2,A
102,2015-04-29,mercoledì,15,15,11,71,sole,0,0,Chievo,Cagliari,1-0,A
102,2015-04-29,mercoledì,15,15,11,71,sole,0,0,Juventus,Fiorentina,3-2,A
102,2015-04-29,mercoledì,15,15,11,71,sole,0,0,Lazio,Parma,4-0,A
103,2015-04-30,giovedì,18,15,12,74,pioggia ,serie A,0,Empoli,Napoli,4-2,A
104,2015-05-01,venerdì,29,13,10,91,pioggia ,0,Festa dei Lavoratori,Lazio,Sampdoria,3-0,A
105,2015-05-02,sabato,22,17,12,80,pioggia nebbia ,0,0,-,-,-,-
106,2015-05-03,domenica,29,18,15,80,pioggia ,serie A,0,-,-,-,-
107,2015-05-05,martedì,23,20,15,77,nebbia ,0,0,-,-,-,-
108,2015-05-06,mercoledì,25,20,16,72,sole,champions,0,-,-,-,-
109,2015-05-07,giovedì,24,21,16,62,sole,0,0,-,-,-,-
110,2015-05-08,venerdì,27,21,15,62,pioggia temporale ,0,0,-,-,-,-
111,2015-05-09,sabato,38,20,15,65,sole,0,0,-,-,-,-
112,2015-05-10,domenica,29,22,15,50,sole,serie A,Festa della Mamma,-,-,-,-
113,2015-05-12,martedì,16,22,15,53,sole,0,0,Inter,Genoa,1-0,A
114,2015-05-13,mercoledì,16,21,15,62,sole,0,0,-,-,-,-
115,2015-05-14,giovedì,10,22,15,70,sole,champions,0,-,-,-,-
116,2015-05-15,venerdì,17,19,17,76,pioggia temporale ,0,0,-,-,-,-
117,2015-05-16,sabato,27,20,15,74,pioggia temporale ,0,0,Sampdoria,Lazio,0-1,A
117,2015-05-16,sabato,27,20,15,74,pioggia temporale ,0,0,Inter,Juventus,1-2,A
118,2015-05-17,domenica,23,23,16,56,sole,serie A,0,Torino,Chievo,2-0,A
119,2015-05-19,martedì,16,23,18,62,pioggia temporale ,0,0,-,-,-,-
120,2015-05-20,mercoledì,24,19,15,77,pioggia ,0,0,-,-,-,-
121,2015-05-21,giovedì,24,14,11,85,pioggia temporale ,0,0,-,-,-,-
122,2015-05-22,venerdì,17,14,12,83,pioggia ,0,0,-,-,-,-
123,2015-05-23,sabato,33,14,12,87,pioggia ,0,0,Juventus,Napoli,3-1,A
123,2015-05-23,sabato,33,14,12,87,pioggia ,0,0,Genoa,Inter,3-2,A
124,2015-05-24,domenica,29,17,13,65,pioggia ,serie A,Pentecoste,Chievo,Atalanta,1-1,A
125,2015-05-26,martedì,22,18,15,78,pioggia temporale ,0,0,-,-,-,-
126,2015-05-27,mercoledì,22,18,15,67,pioggia ,0,0,-,-,-,-
127,2015-05-28,giovedì,23,19,14,59,sole,0,0,-,-,-,-
128,2015-05-29,venerdì,17,19,13,59,sole,0,0,-,-,-,-
129,2015-05-30,sabato,32,21,15,65,sole,0,0,Verona,Juventus,2-2,A
130,2015-05-31,domenica,20,21,17,69,sole,serie A,0,Napoli,Lazio,2-4,A
130,2015-05-31,domenica,20,21,17,69,sole,serie A,0,Fiorentina,Chievo,3-0,A
130,2015-05-31,domenica,20,21,17,69,sole,serie A,0,Inter,Empoli,4-3,A
131,2015-06-01,lunedì,15,22,16,65,sole,0,0,Chievo,Torino,0-0,A
131,2015-06-01,lunedì,15,22,16,65,sole,0,0,Cesena,Napoli,1-4,A
131,2015-06-01,lunedì,15,22,16,65,sole,0,0,Juventus,Inter,1-1,A
132,2015-06-02,martedì,24,24,18,62,sole,0,Festa della Repubblica,-,-,-,-
133,2015-06-03,mercoledì,17,25,18,62,sole,0,0,-,-,-,-
134,2015-06-04,giovedì,24,27,22,59,sole,0,0,-,-,-,-
135,2015-06-05,venerdì,22,27,21,61,sole,0,0,-,-,-,-
136,2015-06-06,sabato,31,28,23,63,sole,0,0,-,-,-,-
137,2015-06-07,domenica,25,28,22,54,sole,champions,0,-,-,-,-
138,2015-06-09,martedì,25,24,17,60,sole,0,0,-,-,-,-
139,2015-06-10,mercoledì,22,25,20,60,sole,0,0,-,-,-,-
140,2015-06-11,giovedì,21,25,18,60,sole,0,0,-,-,-,-
141,2015-06-12,venerdì,18,25,20,64,sole,0,0,Frosinone,Chievo,0-2,A
141,2015-06-12,venerdì,18,25,20,64,sole,0,0,Bologna,Napoli,3-2,A
142,2015-06-13,sabato,20,25,20,63,sole,0,0,-,-,-,-
143,2015-06-14,domenica,25,23,19,83,sole,0,0,-,-,-,-
144,2015-06-16,martedì,20,21,18,77,sole,0,0,-,-,-,-
145,2015-06-17,mercoledì,22,21,17,67,sole,0,0,-,-,-,-
146,2015-06-18,giovedì,24,22,18,61,sole,0,0,-,-,-,-
147,2015-06-19,venerdì,21,22,19,62,sole,0,0,-,-,-,-
148,2015-06-20,sabato,29,20,16,64,sole,0,0,-,-,-,-
149,2015-06-21,domenica,24,21,16,57,sole,0,0,-,-,-,-
150,2015-06-23,martedì,19,23,18,72,sole,0,0,-,-,-,-
151,2015-06-24,mercoledì,20,20,14,57,sole,0,0,-,-,-,-
152,2015-06-25,giovedì,23,22,16,55,sole,0,0,-,-,-,-
153,2015-06-26,venerdì,30,24,16,56,sole,0,0,-,-,-,-
154,2015-06-27,sabato,26,25,18,58,sole,0,0,-,-,-,-
155,2015-06-28,domenica,24,25,19,61,sole,0,0,-,-,-,-
156,2015-06-30,martedì,19,25,19,58,sole,0,0,-,-,-,-
157,2015-07-01,mercoledì,23,26,20,49,sole,0,0,-,-,-,-
158,2015-07-02,giovedì,17,27,21,54,sole,0,0,Juventus,Milan,3-1,A
159,2015-07-03,venerdì,32,27,21,55,sole,0,0,-,-,-,-
160,2015-07-04,sabato,23,27,20,58,sole,0,0,-,-,-,-
161,2015-07-05,domenica,25,29,22,59,sole,0,0,-,-,-,-
162,2015-07-07,martedì,28,31,25,60,sole,0,0,-,-,-,-
163,2015-07-08,mercoledì,29,29,25,63,sole,0,0,-,-,-,-
164,2015-07-09,giovedì,24,25,22,55,sole,0,0,-,-,-,-
165,2015-07-10,venerdì,27,25,22,45,sole,0,0,-,-,-,-
166,2015-07-11,sabato,30,25,17,51,sole,0,0,-,-,-,-
167,2015-07-12,domenica,29,27,20,53,sole,0,0,-,-,-,-
168,2015-07-14,martedì,33,28,22,55,sole,0,0,-,-,-,-
169,2015-07-15,mercoledì,22,28,22,61,sole,0,0,-,-,-,-
170,2015-07-16,giovedì,29,29,22,59,sole,0,0,-,-,-,-
171,2015-07-17,venerdì,19,30,24,55,sole,0,0,-,-,-,-
172,2015-07-18,sabato,33,29,22,50,sole,0,0,-,-,-,-
173,2015-07-19,domenica,23,30,23,53,sole,0,0,-,-,-,-
174,2015-07-21,martedì,21,30,24,53,sole,0,0,-,-,-,-
175,2015-07-22,mercoledì,32,31,25,51,sole,0,0,-,-,-,-
176,2015-07-23,giovedì,30,29,22,59,sole,0,0,-,-,-,-
177,2015-07-24,venerdì,26,29,22,55,sole,0,0,-,-,-,-
178,2015-07-25,sabato,31,28,23,57,sole,0,0,-,-,-,-
179,2015-07-26,domenica,40,26,22,57,sole,0,0,-,-,-,-
180,2015-07-28,martedì,24,27,22,61,sole,0,0,-,-,-,-
181,2015-07-29,mercoledì,31,26,20,68,sole,0,0,-,-,-,-
182,2015-07-30,giovedì,32,24,20,66,sole,0,0,-,-,-,-
183,2015-07-31,venerdì,34,23,18,55,sole,0,0,-,-,-,-
184,2015-08-01,sabato,44,21,19,70,pioggia ,0,0,-,-,-,-
185,2015-08-02,domenica,34,22,17,77,pioggia ,0,0,Inter,Palermo,3-0,A
185,2015-08-02,domenica,34,22,17,77,pioggia ,0,0,Napoli,Udinese,3-1,A
186,2015-08-04,martedì,29,27,20,60,sole,0,0,-,-,-,-
187,2015-08-05,mercoledì,27,28,22,58,sole,0,0,-,-,-,-
188,2015-08-06,giovedì,29,29,20,57,sole,0,0,-,-,-,-
189,2015-08-07,venerdì,26,29,22,54,sole,0,0,-,-,-,-
190,2015-08-08,sabato,27,30,24,52,sole,0,0,-,-,-,-
191,2015-08-09,domenica,30,29,23,52,sole,0,0,-,-,-,-
192,2015-08-11,martedì,27,26,18,55,sole,0,0,Torino,Inter,0-1,A
192,2015-08-11,martedì,27,26,18,55,sole,0,0,Empoli,Juventus,1-3,A
192,2015-08-11,martedì,27,26,18,55,sole,0,0,Napoli,Udinese,1-0,A
192,2015-08-11,martedì,27,26,18,55,sole,0,0,Palermo,Chievo,1-0,A
192,2015-08-11,martedì,27,26,18,55,sole,0,0,Roma,Lazio,2-0,A
193,2015-08-12,mercoledì,27,28,19,47,sole,0,0,-,-,-,-
194,2015-08-13,giovedì,31,28,19,47,sole,0,0,-,-,-,-
195,2015-08-14,venerdì,26,27,20,52,temporale ,0,0,-,-,-,-
196,2015-08-15,sabato,26,25,19,65,pioggia ,0,Ferragosto,-,-,-,-
197,2015-08-16,domenica,29,21,19,80,pioggia temporale ,0,0,-,-,-,-
198,2015-08-18,martedì,31,23,17,67,temporale ,0,0,-,-,-,-
199,2015-08-19,mercoledì,33,19,17,83,pioggia ,0,0,-,-,-,-
200,2015-08-20,giovedì,34,23,16,64,sole,0,0,-,-,-,-
201,2015-08-21,venerdì,26,21,17,71,pioggia temporale ,0,0,-,-,-,-
202,2015-08-22,sabato,34,20,14,69,sole,0,0,Lazio,Bologna,2-1,A
203,2015-08-23,domenica,38,21,16,65,pioggia ,0,0,Juventus,Udinese,0-1,A
203,2015-08-23,domenica,38,21,16,65,pioggia ,0,0,Empoli,Chievo,1-3,A
203,2015-08-23,domenica,38,21,16,65,pioggia ,0,0,Inter,Atalanta,1-0,A
203,2015-08-23,domenica,38,21,16,65,pioggia ,0,0,Sassuolo,Napoli,2-1,A
204,2015-08-25,martedì,38,23,18,77,pioggia nebbia ,0,0,-,-,-,-
205,2015-08-26,mercoledì,31,23,17,69,sole,0,0,-,-,-,-
206,2015-08-27,giovedì,27,24,18,64,sole,0,0,-,-,-,-
207,2015-08-28,venerdì,30,25,18,62,sole,0,0,-,-,-,-
208,2015-08-29,sabato,41,26,20,64,sole,0,0,-,-,-,-
209,2015-08-30,domenica,35,27,19,55,sole,0,0,Carpi,Inter,1-2,A
209,2015-08-30,domenica,35,27,19,55,sole,0,0,Roma,Juventus,2-1,A
209,2015-08-30,domenica,35,27,19,55,sole,0,0,Napoli,Sampdoria,2-2,A
209,2015-08-30,domenica,35,27,19,55,sole,0,0,Chievo,Lazio,4-0,A
210,2015-09-01,martedì,33,24,16,56,sole,0,0,-,-,-,-
211,2015-09-02,mercoledì,26,23,17,68,sole,0,0,Lazio,Genoa,0-1,A
212,2015-09-03,giovedì,26,23,19,63,sole,0,0,Juventus,Sassuolo,1-0,A
212,2015-09-03,giovedì,26,23,19,63,sole,0,0,Lazio,Fiorentina,4-0,A
213,2015-09-04,venerdì,30,22,15,61,sole,0,0,-,-,-,-
214,2015-09-05,sabato,36,20,16,66,sole,0,0,Juventus,Cagliari,1-1,A
215,2015-09-06,domenica,31,18,10,59,sole,0,0,-,-,-,-
216,2015-09-08,martedì,29,19,12,53,sole,0,0,-,-,-,-
217,2015-09-09,mercoledì,30,18,12,57,sole,0,0,-,-,-,-
218,2015-09-10,giovedì,36,20,16,48,sole,0,0,-,-,-,-
219,2015-09-11,venerdì,33,19,15,55,sole,0,0,-,-,-,-
220,2015-09-12,sabato,47,20,13,59,sole,0,0,-,-,-,-
221,2015-09-13,domenica,36,20,16,78,sole,serie A,0,Inter,Milan,1-0,A
221,2015-09-13,domenica,36,20,16,78,sole,serie A,0,Empoli,Napoli,2-2,A
221,2015-09-13,domenica,36,20,16,78,sole,serie A,0,Lazio,Udinese,2-0,A
222,2015-09-15,martedì,34,21,16,70,sole,0,0,-,-,-,-
223,2015-09-16,mercoledì,29,22,17,68,sole,champions,0,-,-,-,-
224,2015-09-17,giovedì,29,23,17,74,sole,0,0,-,-,-,-
225,2015-09-18,venerdì,32,23,17,63,sole,0,0,-,-,-,-
226,2015-09-19,sabato,42,20,13,63,sole,0,0,-,-,-,-
227,2015-09-20,domenica,41,20,14,64,sole,0,0,Chievo,Inter,0-1,A
227,2015-09-20,domenica,41,20,14,64,sole,0,0,Genoa,Juventus,0-2,A
227,2015-09-20,domenica,41,20,14,64,sole,0,0,Napoli,Lazio,5-0,A
228,2015-09-22,martedì,33,18,13,59,sole,0,0,-,-,-,-
229,2015-09-24,giovedì,38,15,11,78,sole,serie A,0,-,-,-,-
230,2015-09-25,venerdì,37,17,11,71,sole,0,0,-,-,-,-
231,2015-09-26,sabato,46,18,13,75,sole,0,0,Napoli,Juventus,2-1,A
232,2015-09-27,domenica,43,17,14,71,sole,serie A,0,Inter,Fiorentina,1-4,A
232,2015-09-27,domenica,43,17,14,71,sole,serie A,0,Sassuolo,Chievo,1-1,A
232,2015-09-27,domenica,43,17,14,71,sole,serie A,0,Verona,Lazio,1-2,A
233,2015-09-29,martedì,28,17,14,43,sole,0,0,-,-,-,-
234,2015-09-30,mercoledì,23,15,10,50,sole,0,0,-,-,-,-
235,2015-10-01,giovedì,34,14,9,56,pioggia ,champions,0,-,-,-,-
236,2015-10-02,venerdì,32,16,15,57,pioggia ,0,0,-,-,-,-
237,2015-10-03,sabato,40,17,14,82,pioggia ,0,0,-,-,-,-
238,2015-10-04,domenica,31,17,13,87,pioggia temporale ,0,0,-,-,-,-
239,2015-10-06,martedì,26,17,16,90,pioggia ,0,0,-,-,-,-
240,2015-10-07,mercoledì,23,18,15,86,pioggia temporale nebbia ,0,0,-,-,-,-
241,2015-10-08,giovedì,22,18,15,83,pioggia ,0,0,-,-,-,-
242,2015-10-09,venerdì,29,17,14,78,sole,0,0,-,-,-,-
243,2015-10-10,sabato,44,16,13,75,sole,0,0,-,-,-,-
244,2015-10-11,domenica,38,16,13,75,sole,0,0,-,-,-,-
245,2015-10-13,martedì,25,14,14,96,pioggia ,0,0,-,-,-,-
246,2015-10-14,mercoledì,30,15,14,96,pioggia ,0,0,-,-,-,-
247,2015-10-15,giovedì,26,14,11,84,pioggia ,0,0,-,-,-,-
248,2015-10-16,venerdì,35,11,7,80,pioggia temporale ,0,0,-,-,-,-
249,2015-10-17,sabato,47,11,6,80,sole,0,0,-,-,-,-
250,2015-10-18,domenica,36,12,11,90,pioggia ,0,0,Inter,Juventus,0-0,A
250,2015-10-18,domenica,36,12,11,90,pioggia ,0,0,Napoli,Fiorentina,2-1,A
250,2015-10-18,domenica,36,12,11,90,pioggia ,0,0,Sassuolo,Lazio,2-1,A
250,2015-10-18,domenica,36,12,11,90,pioggia ,0,0,Genoa,Chievo,3-2,A
251,2015-10-20,martedì,24,11,5,74,sole,0,0,-,-,-,-
252,2015-10-21,mercoledì,21,10,4,69,sole,0,0,-,-,-,-
253,2015-10-22,giovedì,27,10,4,70,sole,champions,0,-,-,-,-
254,2015-10-23,venerdì,30,10,5,78,sole,0,0,-,-,-,-
255,2015-10-24,sabato,46,11,4,79,sole,0,0,Palermo,Inter,1-1,A
256,2015-10-25,domenica,36,11,5,83,sole,0,0,Chievo,Napoli,0-1,A
256,2015-10-25,domenica,36,11,5,83,sole,0,0,Juventus,Atalanta,2-0,A
256,2015-10-25,domenica,36,11,5,83,sole,0,0,Lazio,Torino,3-0,A
257,2015-10-27,martedì,27,12,5,82,sole,0,0,Bologna,Inter,0-1,A
258,2015-10-28,mercoledì,25,13,12,92,pioggia ,0,0,Milan,Chievo,1-0,A
258,2015-10-28,mercoledì,25,13,12,92,pioggia ,0,0,Sassuolo,Juventus,1-0,A
258,2015-10-28,mercoledì,25,13,12,92,pioggia ,0,0,Atalanta,Lazio,2-1,A
258,2015-10-28,mercoledì,25,13,12,92,pioggia ,0,0,Napoli,Palermo,2-0,A
259,2015-10-29,giovedì,24,13,12,97,pioggia ,serie A,0,-,-,-,-
260,2015-10-30,venerdì,33,14,9,86,nebbia ,0,0,-,-,-,-
261,2015-10-31,sabato,52,12,6,73,sole,0,0,Inter,Roma,1-0,A
261,2015-10-31,sabato,52,12,6,73,sole,0,0,Juventus,Torino,2-1,A
262,2015-11-01,domenica,32,10,5,74,sole,serie A,Ognissanti,Napoli,Juventus,1-3,A
262,2015-11-01,domenica,32,10,5,74,sole,serie A,Ognissanti,Atalanta,Chievo,1-1,A
262,2015-11-01,domenica,32,10,5,74,sole,serie A,Ognissanti,Roma,Lazio,2-2,A
262,2015-11-01,domenica,32,10,5,74,sole,serie A,Ognissanti,Inter,Genoa,3-1,A
263,2015-11-03,martedì,25,9,2,78,sole,0,0,-,-,-,-
264,2015-11-04,mercoledì,25,11,6,88,sole,champions,0,Verona,Inter,0-3,A
264,2015-11-04,mercoledì,25,11,6,88,sole,champions,0,Parma,Juventus,1-0,A
